j,i,wait,delay,service,n_node,n_queue,rho,job
7,27,29.864060,18.096842,11.767218,49.005485,29.730754,0.494224,511.964286
7,28,29.596871,17.817056,11.779815,48.490147,29.235733,0.493703,510.931034
7,29,29.048410,17.277396,11.771014,47.593599,28.350326,0.493417,511.633333
7,30,28.879606,17.125844,11.753762,47.303751,28.093633,0.492567,511.387097
7,31,28.988123,17.234260,11.753863,47.498933,28.280997,0.492768,511.437500
7,32,29.458613,17.724594,11.734019,48.443128,29.213248,0.493074,512.484848
7,33,30.075669,18.351714,11.723954,49.553778,30.316837,0.493255,512.882353
7,34,30.785018,19.051615,11.733403,50.666628,31.424110,0.493398,512.285714
7,35,30.872869,19.158093,11.714776,50.943974,31.686945,0.493770,513.416667
7,36,31.898414,20.147355,11.751059,52.464793,33.178430,0.494522,512.405405
7,37,31.616235,19.843969,11.772266,51.946539,32.656319,0.494621,511.578947
7,38,31.364819,19.612240,11.752579,51.557143,32.285984,0.494132,512.000000
7,39,31.077688,19.320399,11.757289,51.082364,31.803952,0.494318,512.000000
7,40,30.843161,19.088869,11.754292,50.696584,31.422107,0.494217,511.926829
7,41,30.598157,18.827534,11.770623,50.311109,30.998264,0.495201,512.071429
7,42,30.251761,18.484609,11.767152,49.736005,30.432013,0.494974,512.255814
7,43,29.880988,18.116360,11.764628,49.142473,29.828258,0.495236,512.931818
7,44,29.622346,17.865442,11.756904,48.733188,29.420857,0.495188,513.311111
7,45,29.747042,17.998918,11.748125,48.954320,29.650656,0.494966,513.413043
7,46,29.810302,18.066297,11.744005,49.094608,29.784307,0.495136,513.659574
7,47,29.993189,18.226517,11.766672,49.302315,29.985128,0.495312,512.750000
7,48,29.996663,18.239339,11.757324,49.376462,30.048481,0.495589,513.326531
7,49,29.789203,18.022753,11.766450,49.073596,29.706045,0.496604,513.820000
7,50,29.580189,17.819640,11.760549,48.751580,29.380066,0.496705,514.333333
7,51,29.518426,17.760292,11.758134,48.711289,29.316402,0.497305,514.884615
7,52,29.285055,17.517830,11.767225,48.297114,28.907812,0.497162,514.641509
7,53,29.342984,17.596471,11.746513,48.411201,29.049643,0.496450,514.722222
7,54,29.799321,18.060908,11.738413,49.213403,29.854638,0.496379,514.818182
7,55,30.239353,18.500243,11.739110,49.915194,30.560184,0.496282,514.571429
7,56,30.557309,18.809337,11.747971,50.417321,31.053041,0.496520,514.315789
7,57,30.668757,18.930643,11.738114,50.614826,31.262370,0.496217,514.275862
7,58,30.809397,19.053269,11.756128,50.812443,31.441252,0.496697,513.915254
7,59,30.766681,19.004110,11.762570,50.757269,31.368593,0.497146,513.983333
7,60,30.508400,18.748606,11.759794,50.337508,30.948246,0.497161,514.295082
7,61,30.296470,18.530896,11.765575,49.961847,30.580953,0.496946,513.870968
7,62,30.112867,18.348324,11.764543,49.680059,30.287409,0.497247,514.142857
7,63,30.056178,18.296149,11.760029,49.613975,30.216625,0.497368,514.375000
8,0,3.732604,0.002202,3.730401,0.752904,0.000444,0.250820,1025.000000
8,1,3.749263,0.004654,3.744609,0.730051,0.000889,0.243054,1025.000000
8,2,3.747708,0.006847,3.740862,0.724670,0.001307,0.241121,1024.333333
8,3,3.736778,0.007663,3.729115,0.717771,0.001456,0.238772,1024.000000
8,4,3.735724,0.007890,3.727834,0.708208,0.001480,0.235576,1024.000000
8,5,3.737254,0.007213,3.730042,0.701841,0.001348,0.233498,1024.500000
8,6,3.738227,0.007639,3.730588,0.696075,0.001413,0.231554,1024.142857
8,7,3.740655,0.007825,3.732830,0.694822,0.001444,0.231126,1024.000000
8,8,3.740099,0.008290,3.731809,0.697178,0.001540,0.231879,1024.111111
8,9,3.735458,0.008127,3.727330,0.696764,0.001511,0.231751,1024.000000
8,10,3.730817,0.007948,3.722869,0.692687,0.001472,0.230405,1024.090909
8,11,3.730932,0.008020,3.722912,0.692866,0.001486,0.230460,1024.083333
8,12,3.726708,0.007680,3.719028,0.689384,0.001421,0.229321,1024.076923
8,13,3.725028,0.007424,3.717603,0.691553,0.001376,0.230059,1024.071429
8,14,3.726682,0.007537,3.719146,0.690024,0.001393,0.229544,1024.000000
8,15,3.728158,0.007605,3.720552,0.688437,0.001401,0.229012,1024.000000
8,16,3.729017,0.007712,3.721305,0.688288,0.001420,0.228956,1024.000000
8,17,3.728228,0.007862,3.720366,0.688589,0.001450,0.229046,1024.055556
8,18,3.727518,0.007780,3.719738,0.688217,0.001434,0.228928,1024.105263
8,19,3.726434,0.008259,3.718175,0.687525,0.001520,0.228668,1024.050000
8,20,3.726835,0.008248,3.718588,0.687583,0.001518,0.228688,1024.000000
8,21,3.727335,0.008282,3.719052,0.688770,0.001528,0.229081,1024.045455
8,22,3.727106,0.008344,3.718762,0.688787,0.001539,0.229083,1024.000000
8,23,3.727886,0.008358,3.719529,0.688190,0.001540,0.228883,1024.041667
8,24,3.726941,0.008522,3.718419,0.687569,0.001569,0.228667,1024.000000
8,25,3.725142,0.008724,3.716417,0.687275,0.001607,0.228556,1024.076923
8,26,3.725435,0.008504,3.716931,0.688095,0.001567,0.228843,1024.037037
8,27,3.725078,0.008448,3.716630,0.688668,0.001558,0.229037,1024.035714
8,28,3.726439,0.008628,3.717811,0.688691,0.001590,0.229034,1024.000000
8,29,3.726505,0.008705,3.717800,0.690515,0.001610,0.229635,1024.000000
8,30,3.726681,0.008674,3.718007,0.691319,0.001606,0.229904,1024.000000
8,31,3.726392,0.008789,3.717603,0.691248,0.001627,0.229874,1024.031250
8,32,3.726591,0.008768,3.717823,0.692885,0.001627,0.230419,1024.030303
8,33,3.725640,0.008807,3.716834,0.694848,0.001640,0.231069,1024.058824
8,34,3.725976,0.008950,3.717026,0.695019,0.001667,0.231117,1024.028571
8,35,3.725899,0.008878,3.717021,0.694503,0.001653,0.230950,1024.000000
8,36,3.723999,0.008840,3.715160,0.694739,0.001647,0.231031,1024.027027
8,37,3.722447,0.009023,3.713425,0.694001,0.001679,0.230774,1024.000000
8,38,3.722366,0.009033,3.713334,0.694520,0.001683,0.230946,1024.025641
8,39,3.722979,0.009048,3.713931,0.694470,0.001685,0.230928,1024.000000
8,40,3.723063,0.009100,3.713964,0.693460,0.001692,0.230590,1024.024390
8,41,3.722978,0.009101,3.713877,0.693385,0.001692,0.230564,1024.000000
8,42,3.722895,0.009082,3.713813,0.694090,0.001690,0.230800,1024.023256
8,43,3.723631,0.009218,3.714414,0.694257,0.001716,0.230847,1024.022727
8,44,3.724018,0.009215,3.714803,0.693591,0.001713,0.230626,1024.000000
8,45,3.724239,0.009117,3.715122,0.692451,0.001694,0.230252,1024.000000
8,46,3.724484,0.009182,3.715302,0.692072,0.001705,0.230122,1024.000000
8,47,3.724959,0.009340,3.715619,0.692409,0.001735,0.230224,1024.000000
8,48,3.725108,0.009342,3.715767,0.691875,0.001734,0.230047,1024.000000
8,49,3.724560,0.009285,3.715275,0.692324,0.001724,0.230200,1024.020000
8,50,3.724947,0.009234,3.715713,0.692433,0.001715,0.230239,1024.000000
8,51,3.724804,0.009151,3.715653,0.691972,0.001699,0.230091,1024.019231
8,52,3.724670,0.009105,3.715565,0.692101,0.001691,0.230137,1024.000000
8,53,3.724548,0.009091,3.715457,0.692159,0.001688,0.230157,1024.000000
8,54,3.724955,0.009020,3.715935,0.693041,0.001676,0.230455,1024.018182
8,55,3.724965,0.009085,3.715880,0.692862,0.001688,0.230391,1024.000000
8,56,3.724824,0.009145,3.715680,0.693723,0.001702,0.230674,1024.035088
8,57,3.725105,0.009147,3.715958,0.693962,0.001703,0.230753,1024.017241
8,58,3.724819,0.009141,3.715678,0.693557,0.001701,0.230619,1024.000000
8,59,3.724798,0.009182,3.715616,0.693172,0.001707,0.230488,1024.000000
8,60,3.724221,0.009152,3.715069,0.693432,0.001703,0.230576,1024.000000
8,61,3.724788,0.009201,3.715586,0.693361,0.001711,0.230550,1024.032258
8,62,3.724833,0.009236,3.715596,0.694040,0.001720,0.230773,1024.000000
8,63,3.725861,0.009348,3.716513,0.694364,0.001741,0.230874,1023.984375
9,0,3.720539,0.014930,3.705609,10.923239,0.043833,0.679963,1029.000000
9,1,3.694783,0.015969,3.678814,10.781202,0.046576,0.670914,1032.000000
9,2,3.709848,0.014130,3.695718,10.915110,0.041468,0.679603,1027.666667
9,3,3.703201,0.011527,3.691674,10.908166,0.033850,0.679645,1026.500000
9,4,3.699887,0.012550,3.687337,10.930959,0.037030,0.680871,1026.600000
9,5,3.698595,0.010944,3.687651,10.949511,0.032310,0.682325,1025.833333
9,6,3.701636,0.011703,3.689933,10.911792,0.034365,0.679839,1025.428571
9,7,3.706259,0.012779,3.693480,10.944776,0.037660,0.681695,1025.375000
9,8,3.713696,0.014005,3.699691,10.981744,0.041383,0.683773,1025.444444
9,9,3.709457,0.013802,3.695655,10.986751,0.040843,0.684119,1025.100000
9,10,3.712094,0.013563,3.698531,11.005503,0.040172,0.685333,1025.272727
9,11,3.711021,0.013323,3.697698,10.982309,0.039405,0.683931,1025.083333
9,12,3.713744,0.012748,3.700996,10.973453,0.037678,0.683486,1024.846154
9,13,3.714321,0.012481,3.701840,10.949376,0.036827,0.682034,1024.357143
9,14,3.714577,0.012455,3.702122,10.965856,0.036799,0.683066,1024.866667
9,15,3.714737,0.012596,3.702141,10.986439,0.037295,0.684322,1024.750000
9,16,3.715056,0.013020,3.702036,10.984223,0.038527,0.684106,1024.764706
9,17,3.714977,0.012776,3.702202,10.987680,0.037812,0.684367,1024.555556
9,18,3.714045,0.012906,3.701139,10.969308,0.038131,0.683199,1024.473684
9,19,3.711176,0.012897,3.698279,10.966846,0.038126,0.683045,1024.500000
9,20,3.710541,0.013582,3.696960,10.974834,0.040221,0.683413,1024.571429
9,21,3.713815,0.013805,3.700009,10.985341,0.040885,0.684028,1024.454545
9,22,3.715021,0.013756,3.701265,10.993457,0.040753,0.684544,1024.652174
9,23,3.716506,0.013969,3.702537,10.996765,0.041375,0.684712,1024.541667
9,24,3.717007,0.014422,3.702585,11.002350,0.042742,0.684976,1024.600000
9,25,3.718869,0.014454,3.704415,11.001097,0.042807,0.684893,1024.384615
9,26,3.718941,0.014269,3.704671,10.992309,0.042235,0.684380,1024.444444
9,27,3.720243,0.014645,3.705598,11.000182,0.043370,0.684801,1024.464286
9,28,3.723072,0.014603,3.708469,11.002369,0.043222,0.684947,1024.413793
9,29,3.721776,0.014412,3.707363,11.005937,0.042674,0.685204,1024.433333
9,30,3.722406,0.014408,3.707998,11.020749,0.042710,0.686127,1024.419355
9,31,3.723106,0.014924,3.708182,11.028059,0.044278,0.686486,1024.250000
9,32,3.723732,0.015456,3.708276,11.033783,0.045885,0.686744,1024.151515
9,33,3.722236,0.015354,3.706882,11.035103,0.045600,0.686844,1024.235294
9,34,3.721127,0.015061,3.706066,11.028910,0.044724,0.686512,1024.342857
9,35,3.721635,0.015323,3.706312,11.029412,0.045493,0.686495,1024.222222
9,36,3.720455,0.015039,3.705416,11.028768,0.044653,0.686507,1024.270270
9,37,3.721031,0.014795,3.706236,11.021058,0.043912,0.686072,1024.236842
9,38,3.721250,0.014554,3.706695,11.014731,0.043188,0.685721,1024.307692
9,39,3.722395,0.014339,3.708055,11.012247,0.042538,0.685607,1024.400000
9,40,3.723463,0.014040,3.709423,11.009474,0.041647,0.685489,1024.219512
9,41,3.723692,0.014113,3.709580,11.013304,0.041873,0.685714,1024.285714
9,42,3.724006,0.014154,3.709852,11.018902,0.042012,0.686056,1024.302326
9,43,3.725402,0.014155,3.711247,11.022000,0.042007,0.686250,1024.250000
9,44,3.725851,0.014315,3.711536,11.022556,0.042475,0.686255,1024.155556
9,45,3.726856,0.014333,3.712523,11.022334,0.042512,0.686239,1024.108696
9,46,3.727732,0.014283,3.713449,11.028471,0.042372,0.686631,1024.276596
9,47,3.727457,0.014090,3.713367,11.022795,0.041793,0.686313,1024.333333
9,48,3.727837,0.014099,3.713738,11.029429,0.041839,0.686724,1024.224490
9,49,3.727695,0.014162,3.713533,11.028548,0.042020,0.686658,1024.280000
9,50,3.726863,0.014216,3.712647,11.027943,0.042186,0.686610,1024.235294
9,51,3.726418,0.014049,3.712369,11.026019,0.041689,0.686521,1024.153846
9,52,3.726029,0.014030,3.711999,11.027874,0.041641,0.686640,1024.245283
9,53,3.726086,0.014039,3.712047,11.030382,0.041675,0.686794,1024.129630
9,54,3.725950,0.013905,3.712044,11.029100,0.041275,0.686739,1024.218182
9,55,3.726582,0.014222,3.712359,11.031085,0.042212,0.686805,1024.178571
9,56,3.726712,0.014179,3.712534,11.027534,0.042068,0.686592,1024.105263
9,57,3.725968,0.013991,3.711977,11.025823,0.041512,0.686519,1024.172414
9,58,3.724797,0.013981,3.710816,11.022856,0.041482,0.686336,1024.220339
9,59,3.725300,0.014006,3.711295,11.013571,0.041509,0.685754,1024.100000
9,60,3.725269,0.014108,3.711161,11.017532,0.041833,0.685981,1024.180328
9,61,3.724661,0.014007,3.710654,11.008980,0.041517,0.685466,1024.145161
9,62,3.725073,0.014163,3.710910,11.011414,0.041985,0.685589,1024.174603
9,63,3.725301,0.014037,3.711264,11.008591,0.041604,0.685437,1024.265625
10,0,3.724608,0.007039,3.717569,1.939262,0.003665,0.387119,1026.000000
10,1,3.718544,0.007664,3.710880,1.965253,0.004056,0.392239,1025.000000
10,2,3.717424,0.008154,3.709270,1.961206,0.004304,0.391380,1024.333333
10,3,3.726384,0.008827,3.717557,1.982416,0.004707,0.395542,1024.750000
10,4,3.724743,0.008623,3.716120,1.995442,0.004625,0.398163,1024.200000
10,5,3.729875,0.009739,3.720136,2.000319,0.005231,0.399018,1024.500000
10,6,3.727215,0.010891,3.716324,2.006058,0.005882,0.400035,1024.285714
10,7,3.729183,0.011061,3.718122,1.996760,0.005937,0.398165,1024.125000
10,8,3.727914,0.010788,3.717126,1.994607,0.005786,0.397764,1024.000000
10,9,3.728505,0.010893,3.717612,1.995498,0.005842,0.397931,1024.100000
10,10,3.721215,0.011261,3.709954,1.998943,0.006068,0.398575,1024.090909
10,11,3.722655,0.011545,3.711110,1.994579,0.006199,0.397676,1024.250000
10,12,3.722584,0.011376,3.711208,1.996248,0.006112,0.398027,1024.307692
10,13,3.722638,0.011610,3.711028,2.000241,0.006252,0.398798,1024.214286
10,14,3.721829,0.011367,3.710462,1.997811,0.006116,0.398339,1024.133333
10,15,3.723896,0.011065,3.712831,1.999882,0.005955,0.398786,1024.125000
10,16,3.723558,0.010958,3.712600,1.997042,0.005890,0.398230,1024.235294
10,17,3.725744,0.010948,3.714796,1.999989,0.005889,0.398820,1024.000000
10,18,3.726643,0.011019,3.715624,2.001884,0.005931,0.399191,1024.210526
10,19,3.728019,0.010839,3.717180,2.000734,0.005830,0.398981,1024.100000
10,20,3.729602,0.010842,3.718760,2.004892,0.005841,0.399810,1024.047619
10,21,3.729395,0.011056,3.718338,2.007314,0.005966,0.400270,1024.136364
10,22,3.728809,0.011066,3.717743,2.006931,0.005970,0.400192,1024.130435
10,23,3.728618,0.011027,3.717591,2.006604,0.005948,0.400131,1024.000000
10,24,3.727410,0.011200,3.716210,2.005494,0.006039,0.399891,1024.080000
10,25,3.725348,0.011430,3.713918,2.002181,0.006152,0.399206,1024.038462
10,26,3.726321,0.011363,3.714958,2.003123,0.006116,0.399401,1024.111111
10,27,3.728076,0.011350,3.716726,2.005528,0.006113,0.399883,1024.000000
10,28,3.727605,0.011948,3.715657,2.004106,0.006426,0.399536,1024.137931
10,29,3.726411,0.011790,3.714621,2.003033,0.006340,0.399339,1024.000000
10,30,3.726943,0.011565,3.715379,2.002052,0.006217,0.399167,1024.064516
10,31,3.727331,0.011628,3.715704,2.001634,0.006249,0.399077,1024.031250
10,32,3.728305,0.011640,3.716665,2.003684,0.006260,0.399485,1024.060606
10,33,3.727973,0.011625,3.716348,2.003127,0.006251,0.399375,1024.029412
10,34,3.727490,0.011558,3.715932,2.003277,0.006215,0.399412,1024.085714
10,35,3.727917,0.011765,3.716152,2.003672,0.006327,0.399469,1024.083333
10,36,3.727535,0.011838,3.715697,2.004248,0.006370,0.399576,1024.000000
10,37,3.727579,0.011775,3.715804,2.004527,0.006336,0.399638,1024.052632
10,38,3.727071,0.011697,3.715374,2.004681,0.006295,0.399677,1024.025641
10,39,3.725876,0.011433,3.714442,2.005398,0.006154,0.399849,1024.025000
10,40,3.726423,0.011304,3.715119,2.005488,0.006084,0.399881,1024.024390
10,41,3.726176,0.011177,3.715000,2.003929,0.006013,0.399583,1024.023810
10,42,3.726321,0.011357,3.714965,2.005771,0.006119,0.399930,1024.046512
10,43,3.726869,0.011440,3.715428,2.006618,0.006166,0.400090,1024.045455
10,44,3.726893,0.011532,3.715361,2.007427,0.006219,0.400242,1024.044444
10,45,3.725736,0.011366,3.714370,2.006838,0.006129,0.400142,1024.043478
10,46,3.726000,0.011374,3.714626,2.006166,0.006131,0.400007,1024.106383
10,47,3.725849,0.011403,3.714447,2.005796,0.006145,0.399930,1024.000000
10,48,3.725946,0.011302,3.714644,2.006399,0.006091,0.400062,1024.040816
10,49,3.726490,0.011178,3.715312,2.007444,0.006026,0.400284,1024.060000
10,50,3.726346,0.011057,3.715289,2.006291,0.005959,0.400066,1024.019608
10,51,3.726654,0.011111,3.715543,2.006345,0.005988,0.400072,1024.019231
10,52,3.727027,0.011043,3.715984,2.005969,0.005949,0.400004,1024.037736
10,53,3.726420,0.010917,3.715503,2.005559,0.005882,0.399935,1024.037037
10,54,3.726584,0.010841,3.715742,2.005971,0.005841,0.400026,1024.000000
10,55,3.726106,0.010816,3.715290,2.006837,0.005830,0.400201,1024.035714
10,56,3.725782,0.010803,3.714979,2.006762,0.005823,0.400188,1024.035088
10,57,3.725773,0.010815,3.714957,2.006598,0.005830,0.400154,1024.017241
10,58,3.726230,0.010918,3.715312,2.006511,0.005883,0.400126,1024.000000
10,59,3.727477,0.011002,3.716475,2.007192,0.005929,0.400253,1024.033333
10,60,3.727718,0.010945,3.716773,2.007037,0.005897,0.400228,1024.049180
10,61,3.727440,0.010957,3.716483,2.008074,0.005907,0.400433,1024.016129
10,62,3.727991,0.010923,3.717068,2.008839,0.005890,0.400590,1024.047619
10,63,3.727865,0.010973,3.716892,2.008728,0.005917,0.400562,1024.015625
